Date,Time,RFPAR2H,RSPAR2h
9/02/2018, 20:00:00,0,2.999445833
9/02/2018, 22:00:00,0,0
9/02/2018, 24:00:00,0,0
10/02/2018, 02:00:00,0,0
10/02/2018, 04:00:00,0,0
10/02/2018, 06:00:00,22.08138333,2.787866667
10/02/2018, 08:00:00,543.4189,81.60732917
10/02/2018, 10:00:00,744.67915,290.9089083
10/02/2018, 12:00:00,1684.868433,493.4275083
10/02/2018, 14:00:00,1246.573592,605.688925
10/02/2018, 16:00:00,525.3692583,431.2356792
10/02/2018, 18:00:00,72.35519167,128.1920833
10/02/2018, 20:00:00,0,2.825204167
10/02/2018, 22:00:00,0,0
10/02/2018, 24:00:00,0,0
11/02/2018, 02:00:00,0,0
11/02/2018, 04:00:00,0,0
11/02/2018, 06:00:00,15.51386667,2.3896
11/02/2018, 08:00:00,434.3853,81.94336667
11/02/2018, 10:00:00,1127.407708,275.7498833
11/02/2018, 12:00:00,1514.944292,498.9659042
11/02/2018, 14:00:00,1236.146675,575.9558292
11/02/2018, 16:00:00,489.6066583,394.3337833
11/02/2018, 18:00:00,58.56701667,113.3442042
11/02/2018, 20:00:00,0,2.377154167
11/02/2018, 22:00:00,0,0
11/02/2018, 24:00:00,0,0
12/02/2018, 02:00:00,0,0
12/02/2018, 04:00:00,0,0
12/02/2018, 06:00:00,16.94425833,2.066008333
12/02/2018, 08:00:00,383.1066333,73.11927083
12/02/2018, 10:00:00,938.7170167,265.021575
12/02/2018, 12:00:00,1490.516892,486.2213708
12/02/2018, 14:00:00,1280.4582,583.7842583
12/02/2018, 16:00:00,556.5119833,396.8105042
12/02/2018, 18:00:00,62.69458333,110.7803625
12/02/2018, 20:00:00,0,2.0909
12/02/2018, 22:00:00,0,0
12/02/2018, 24:00:00,0,0
13/02/2018, 02:00:00,0,0
13/02/2018, 04:00:00,0,0
13/02/2018, 06:00:00,15.51043333,1.804645833
13/02/2018, 08:00:00,353.747925,67.25728333
13/02/2018, 10:00:00,924.2322,247.547625
13/02/2018, 12:00:00,1444.435067,462.5991792
13/02/2018, 14:00:00,1261.00415,557.1252833
13/02/2018, 16:00:00,541.056675,377.6563667
13/02/2018, 18:00:00,65.73443333,102.2051833
13/02/2018, 20:00:00,0,1.991333333
13/02/2018, 22:00:00,0,0
13/02/2018, 24:00:00,0,0
14/02/2018, 02:00:00,0,0
14/02/2018, 04:00:00,0,0
14/02/2018, 06:00:00,17.34905833,1.6801875
14/02/2018, 08:00:00,373.8995083,61.99269583
14/02/2018, 10:00:00,882.8102833,224.6099542
14/02/2018, 12:00:00,1301.468267,454.3849292
14/02/2018, 14:00:00,1220.122442,551.5744417
14/02/2018, 16:00:00,649.1561917,393.6741542
14/02/2018, 18:00:00,62.012525,110.444325
14/02/2018, 20:00:00,0,1.866875
14/02/2018, 22:00:00,0,0
14/02/2018, 24:00:00,0,0
15/02/2018, 02:00:00,0,0
15/02/2018, 04:00:00,0,0
15/02/2018, 06:00:00,17.13449167,1.543283333
15/02/2018, 08:00:00,299.6465417,63.90935417
15/02/2018, 10:00:00,814.378075,221.3989292
15/02/2018, 12:00:00,1233.665575,425.9337542
15/02/2018, 14:00:00,1195.25225,522.7623375
15/02/2018, 16:00:00,639.6819333,371.1720875
15/02/2018, 18:00:00,67.46713333,107.8431458
15/02/2018, 20:00:00,0,1.891766667
15/02/2018, 22:00:00,0,0
15/02/2018, 24:00:00,0,0
16/02/2018, 02:00:00,0,0
16/02/2018, 04:00:00,0,0
16/02/2018, 06:00:00,14.30763333,1.617958333
16/02/2018, 08:00:00,314.2862833,75.22261667
16/02/2018, 10:00:00,744.1537167,189.4753667
16/02/2018, 12:00:00,1243.87155,397.3207833
16/02/2018, 14:00:00,1328.2699,507.1054792
16/02/2018, 16:00:00,728.8046833,372.8647208
16/02/2018, 18:00:00,30.23903333,90.68034167
16/02/2018, 20:00:00,0,0.211579167
16/02/2018, 22:00:00,0,0
16/02/2018, 24:00:00,0,0
17/02/2018, 02:00:00,0,0
17/02/2018, 04:00:00,0,0
17/02/2018, 06:00:00,8.478283333,0.672075
17/02/2018, 08:00:00,131.7896417,37.06369167
17/02/2018, 10:00:00,483.5959333,219.5818375
17/02/2018, 12:00:00,1312.142242,496.2402667
17/02/2018, 14:00:00,1379.622242,567.8411458
17/02/2018, 16:00:00,433.5278167,269.1909292
17/02/2018, 18:00:00,103.0987917,76.41741667
17/02/2018, 20:00:00,0,1.742416667
17/02/2018, 22:00:00,0,0
17/02/2018, 24:00:00,0,0
18/02/2018, 02:00:00,236.1184778,0
18/02/2018, 04:00:00,250.6492278,0
18/02/2018, 06:00:00,166.4950722,2.750529167
18/02/2018, 08:00:00,53.46670556,70.33140417
18/02/2018, 10:00:00,197.7997944,230.3972667
18/02/2018, 12:00:00,614.6184556,385.9204
18/02/2018, 14:00:00,851.3738,542.0160417
18/02/2018, 16:00:00,898.8619556,400.9176292
18/02/2018, 18:00:00,521.6490722,124.2840917
18/02/2018, 20:00:00,72.59937778,1.9788875
18/02/2018, 22:00:00,82.01801111,0
18/02/2018, 24:00:00,144.8107222,0
19/02/2018, 02:00:00,194.2401111,0
19/02/2018, 04:00:00,197.84175,0
19/02/2018, 06:00:00,83.85608889,1.9788875
19/02/2018, 08:00:00,24.51236667,84.88058333
19/02/2018, 10:00:00,252.8529778,272.5513042
19/02/2018, 12:00:00,656.6825167,469.6808583
19/02/2018, 14:00:00,842.9715778,572.3465375
19/02/2018, 16:00:00,871.9778,415.4668083
19/02/2018, 18:00:00,530.6614944,125.0432875
19/02/2018, 20:00:00,75.92387778,1.817091667
19/02/2018, 22:00:00,101.9636389,0
19/02/2018, 24:00:00,46.59775556,0
20/02/2018, 02:00:00,36.56284444,0
20/02/2018, 04:00:00,120.2450611,0
